Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
 ; ; ; ; ;Trimetoprim/Sulfametoxazol;R;13; ;0; ; ; ; ; ; ;X;99.96
 ; ; ; ; ;Trimetoprim/Sulfametoxazol;R;13; ;0; ;NA; ; ; ; ;X;99.96
 ; ; ; ; ;Trimetoprim/Sulfametoxazol;R;13;RS;0; ; ; ; ; ; ;X;95.63
 ; ; ; ;Klebsiella oxytoca; ;R;13; ;0; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella oxytoca; ;R;13; ;0; ;NA; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ; ;13;X;56.23
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ;R;13;X;45.63
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ; ;X;99.62
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ;13;X;56.16
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ; ; ; ;X;99.62
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ; ; ;13;X;56.16
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ; ;R; ;X;79.38
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ;Ampicilina;R; ;X;5.85
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ;Ciprofloxacina;R; ;X;5.41
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0; ; ; ; ; ; ;X;67.94
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;10;RS; ;M; ; ;Aztreonam;R; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ;Cefoxitina; ; ;X;5.0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ; ; ; ;X;99.88
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ; ;R; ;X;81.09
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ;NA; ; ; ; ;X;99.88
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ;NA; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ;F;NA; ;Ampicilina; ; ;X;3.21
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ; ;X;99.81
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ;13;X;57.33
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0; ; ; ; ; ;13;X;42.02
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0;M; ; ; ; ; ;X;38.99
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0;M;NA; ; ; ; ;X;38.99
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ;Cefepime; ; ;X;6.39
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ;NA; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0;M; ; ; ; ; ;X;54.18
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ; ;13;X;55.91
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.94
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ;0; ; ; ; ;R; ;X;99.79
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;RS;0; ; ; ; ; ; ;X;70.81
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ;RS; ; ; ; ; ; ; ;X;66.95
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ;RS;0; ; ; ; ; ;13;X;39.59
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime; ;13; ;0; ; ; ; ; ; ;X;99.86
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ;0; ;NA; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefoxitina; ;13; ;0; ; ; ; ;R; ;X;83.14
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ceftriaxona; ;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ; ;0; ; ; ; ; ;13;X;55.58
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R; ; ;0; ; ; ; ; ; ;X;99.75
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.93
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ;0; ;NA; ; ; ; ;X;99.93
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ; ;0; ;NA; ; ; ; ;X;99.69
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;11; ;0; ; ; ; ;R; ;X;89.66
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ;0; ; ; ; ; ; ;X;99.98
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ;0; ;NA; ; ; ; ;X;99.98
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ;RS; ; ; ; ; ; ; ;X;98.37
 ; ; ;NA; ; ; ; ; ; ; ; ; ; ;R; ;X;0
 ; ; ;NA; ; ; ; ; ; ; ; ; ;Cefoxitina; ;13;X;0
 ; ; ;NA; ; ; ; ; ; ;F; ; ;Ciprofloxacina; ; ;X;0
 ; ; ;NA; ; ; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;0
 ; ; ;NA; ; ; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;0
 ; ; ;NA; ; ; ; ;RS; ; ; ; ; ;R;13;X;0
 ; ; ;NA; ; ; ;13; ; ; ; ; ;Cefepime; ; ;X;6.32
 ; ; ;NA; ; ; ;13; ; ; ; ; ;Cefoxitina;R; ;X;3.22
 ; ; ;NA; ; ; ;13; ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;35.54
 ; ; ;NA; ; ; ;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;53.19
 ; ; ;NA; ; ; ;13; ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;24.33
 ; ; ;NA; ; ;R; ; ; ; ; ; ; ; ;13;X;52.66
 ; ; ;NA; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ;X;4.02
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;X;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ;Ceftriaxona; ;13;X;3.31
 ; ; ;NA; ; ;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;61.98
 ; ; ;NA; ; ;R; ;MS; ; ; ;Mycobacterium sp.; ; ;9;X;0.02
 ; ; ;NA; ; ;R;13; ;0; ; ; ; ; ; ;X;99.62
 ; ; ;NA; ; ;R;13;RS; ; ; ; ; ; ; ;X;65.22
 ; ; ;NA; ; ;R;13;RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;26.6
 ; ; ;NA; ;Ampicilina;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ;NA; ;Cefazolina;R; ; ;0; ; ; ; ; ;13;X;57.72
 ; ; ;NA; ;Cefoxitina;R; ; ; ; ; ; ; ; ; ;X;0
 ; ; ;NA; ;Cefoxitina;R;13; ;0; ; ; ; ; ; ;X;99.96
 ; ; ;NA; ;Ceftriaxona; ; ;RS; ; ; ; ; ;R;13;X;33.8
 ; ; ;NA; ;Ceftriaxona; ; ;RS; ;M; ; ; ;R;13;X;18.73
 ; ; ;NA; ;Ceftriaxona;R; ;RS; ; ; ; ; ; ;13;X;37.37
 ; ; ;NA; ;Trimetoprim/Sulfametoxazol;R;13; ;0; ; ; ; ; ; ;X;99.96
 ; ; ;NA; ;Trimetoprim/Sulfametoxazol;R;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;68.15
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Ertapenem;R; ;X;5.15
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ; ;X;99.62
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ;13;X;56.16
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0; ; ; ; ; ;13;X;40.48
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ; ; ; ;X;99.88
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ; ;R; ;X;81.09
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ;Ciprofloxacina; ; ;X;6.8
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ;M; ; ; ;R; ;X;54.35
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;RS; ; ; ; ; ;R; ;X;70.91
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ;0; ; ; ; ; ; ;X;99.62
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefepime; ;13; ;0; ; ; ; ;R; ;X;88.17
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.93
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;13; ;0; ; ; ; ; ; ;X;99.97
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ;0; ; ; ; ; ; ;X;99.98
 ; ;F; ; ; ; ; ; ; ; ; ; ;Ciprofloxacina; ; ;X;6.45
 ; ;F; ; ; ; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ;X;3.56
 ; ;F; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;X;2.85
 ; ;F; ; ;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;95.47
 ; ;F; ; ;Ampicilina; ; ; ; ; ;NA; ; ;R; ;X;95.47
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ;NA; ;Ampicilina;R; ;X;5.84
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;S;13; ;0; ;NA; ; ; ; ;X;99.33
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.96
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ;NA; ; ;R; ;X;99.96
 ; ;F;NA; ; ; ; ;RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;34.65
 ; ;F;NA; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;80.95
 ; ;F;NA; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;80.91
 ; ;F;NA; ;Ampicilina;R;13;RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;64.85
 ; ;F;NA; ;Ertapenem;R; ; ;0; ; ; ; ; ; ;X;99.86
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.96
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ;RS; ; ; ; ; ;R; ;X;68.27
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ;0; ; ; ; ; ; ;X;99.7
 ; ;M; ; ; ; ;13; ; ; ;NA; ; ;R; ;X;78.6
 ; ;M; ; ; ; ;13; ;0; ; ; ;Ceftriaxona;R; ;X;4.93
 ; ;M; ; ; ; ;13;RS; ; ; ; ; ; ; ;X;60.81
 ; ;M; ; ;Ampicilina;R;13; ; ; ; ; ; ; ; ;X;0
 ; ;M; ; ;Trimetoprim/Sulfametoxazol;R; ; ; ; ; ; ; ; ; ;X;0
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0; ; ; ; ; ;10;X;1.95
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;10;RS; ; ; ; ; ; ; ;X;59.08
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS; ; ; ; ; ; ; ;X;69.49
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;RS;0; ; ; ; ; ; ;X;72.57
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ;0; ;NA; ; ; ;12;X;16.22
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ; ; ;NA; ; ; ; ;X;0
 ; ;M;NA; ; ; ; ;RS; ; ; ; ;Ceftriaxona;R;13;X;1.63
 ;0; ; ; ; ; ; ; ; ; ; ; ; ; ;13;X;49.57
 ;0; ; ; ; ; ; ; ; ; ; ; ;Cefoxitina; ; ;X;3.73
 ;0; ; ; ; ; ; ; ; ; ; ; ;Ciprofloxacina;R; ;X;5.46
 ;0; ; ; ; ; ; ; ; ; ;NA; ; ;R; ;X;73.69
 ;0; ; ; ; ; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ;X;3.52
 ;0; ; ; ; ; ; ;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13;X;1.35
 ;0; ; ; ; ; ; ;RS; ; ;NA; ; ; ; ;X;52.59
 ;0; ; ; ; ; ;13; ; ; ;NA; ;Cefuroxima;R; ;X;1.73
 ;0; ; ; ; ; ;13; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;53.41
 ;0; ; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ;X;4.61
 ;0; ; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ;X;4.05
 ;0; ; ; ; ;R; ;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;26.33
 ;0; ; ; ; ;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ; ;R;13; ; ; ; ; ;Cefoxitina; ; ;X;4.11
 ;0; ; ; ; ;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0; ; ; ; ;R;13; ; ; ;NA; ;Ceftriaxona; ; ;X;6.31
 ;0; ; ; ; ;R;13; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;67.85
 ;0; ; ; ;Cefepime;R; ;RS; ; ;NA; ; ; ;13;X;30.48
 ;0; ; ; ;Cefoxitina; ; ; ; ; ;NA; ; ;R;13;X;42.9
 ;0; ; ; ;Cefoxitina;R; ; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ;Cefoxitina;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ;Ciprofloxacina;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ;Ertapenem; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;80.98
 ;0; ; ; ;Nitrofurantoina; ; ; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ;Nitrofurantoina; ; ;RS; ; ; ; ; ; ; ;X;77.87
 ;0; ; ; ;Trimetoprim/Sulfametoxazol; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;70.56
 ;0; ; ; ;Trimetoprim/Sulfametoxazol;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ;R; ;X;79.69
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ;NA; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ;F; ; ; ;R; ;X;24.92
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ;13;X;57.44
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13;RS; ; ; ; ; ; ; ;X;70.92
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina;R; ; ; ; ; ; ; ; ;13;X;59.08
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R; ; ; ;F; ; ; ; ;13;X;26.42
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol; ; ; ; ; ; ; ; ;R; ;X;77.72
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ; ; ; ; ; ; ; ;13;X;59.66
 ;0; ;NA; ; ; ; ;RS; ; ; ; ; ;R; ;X;43.75
 ;0; ;NA; ; ;R; ; ; ; ; ; ;Cefoxitina; ;13;X;2.17
 ;0; ;NA; ; ;R;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol; ; ;X;2.63
 ;0; ;NA; ;Cefepime;R; ;RS; ; ; ; ; ; ;13;X;30.48
 ;0; ;NA; ;Cefepime;R;13;RS; ; ; ; ; ; ; ;X;58.54
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ; ; ; ; ; ; ; ;13;X;59.66
 ;0;F; ; ;Ertapenem;R; ; ; ; ; ; ; ; ; ;X;0
 ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0;F;NA; ; ; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;67.97
 ;0;M; ; ;Ertapenem;R; ; ; ; ; ; ; ; ; ;X;0
