Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
 ; ;M; ; ; ;R; ; ;0; ; ; ; ; ; ;43.16;99.05
 ; ;M; ; ; ;R; ; ;0; ; ; ; ; ; ;43.56;99.05
 ; ;M; ; ; ;R; ; ;0; ;NA; ; ; ; ;43.15;99.05
 ; ;M; ; ; ;R; ; ;0; ;NA; ; ; ;13;21.66;49.72
 ; ;M; ; ;Cefepime; ; ; ;0; ; ; ; ; ; ;3.74;98.74
 ; ;M;NA; ; ; ; ; ;0; ; ; ; ; ; ;58.47;98.82
 ; ;M;NA; ; ; ; ; ;0; ; ; ; ; ; ;58.62;98.82
 ; ;M;NA; ; ;S; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;5.5;41.04
 ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0
 ;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;73.47;73.69
 ;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;73.48;73.69
 ;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;73.49;73.69
 ;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;73.5;73.69
 ;0; ; ; ; ; ; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ; ; ; ; ; ; ; ;NA; ; ;R; ;73.48;73.69
 ;0; ; ; ; ; ; ;RS; ; ; ; ; ; ; ;52.44;52.59
 ;0; ; ; ; ; ;13; ; ; ; ; ; ;R; ;38.91;78.72
 ;0; ; ; ; ;R; ; ; ; ; ; ; ; ; ;0;0
 ;0; ; ; ; ;R; ; ; ; ; ; ; ; ;13;38.89;52.95
 ;0; ; ; ; ;R; ; ; ; ; ; ; ; ;13;38.9;52.95
 ;0; ; ; ; ;R; ; ; ; ; ; ; ; ;13;38.92;52.95
 ;0; ; ; ; ;R; ; ; ; ; ; ;Meropenem; ; ;5.21;7.09
 ;0; ; ; ; ;R; ; ; ; ; ; ;Trimetoprim/Sulfametoxazol; ; ;2.61;3.55
 ;0; ; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;45.97;62.55
 ;0; ; ; ; ;R; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ; ; ;R; ; ; ; ;NA; ; ; ;13;38.91;52.95
 ;0; ; ; ; ;R; ; ; ;M; ; ;Cefoxitina; ; ;1.71;2.33
 ;0; ; ; ; ;R; ; ; ;M;NA; ; ; ; ;43.15;58.72
 ;0; ; ; ;Amoxacilina/Acido Clavulanico; ; ; ; ; ; ; ; ;S; ;0.11;4.1
 ;0; ; ; ;Ampicilina; ;13; ; ; ; ; ; ; ; ;0;0
 ;0; ; ; ;Cefepime; ; ; ; ; ; ; ; ;R; ;5.35;84.5
 ;0; ; ; ;Levofloxacina; ; ;RS; ; ;NA; ; ;R; ;2.91;67.75
 ;0; ; ;Complexo Acinetobacter baumannii; ;R; ; ; ; ;NA; ;Tigeciclina; ; ;0.02;0.85
 ;0; ; ;Complexo Acinetobacter baumannii;Tigeciclina; ; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ;NA; ;Gentamicina; ;13;1.4;3.05
 ;0; ;NA; ; ; ; ; ; ; ; ; ; ; ;13;49.44;49.57
 ;0; ;NA; ; ; ; ; ; ; ; ; ; ;R; ;73.5;73.69
 ;0; ;NA; ; ; ;13; ; ; ; ; ;Meropenem; ; ;3.16;6.4
 ;0; ;NA; ; ;R; ; ; ; ; ; ;Ciprofloxacina; ; ;5.44;7.41
 ;0; ;NA; ; ;R; ;RS; ; ; ; ; ; ; ;43.63;59.38
 ;0; ;NA; ; ;S; ; ; ;M; ; ; ; ; ;13.12;58.36
 ;0; ;NA; ;Ampicilina; ;13; ; ; ; ; ; ;R; ;2.12;99.09
 ;0; ;NA; ;Ciprofloxacina; ; ; ; ; ; ; ; ; ; ;0;0
 ;0;F; ; ; ;R; ; ; ; ; ; ; ; ; ;0;0
 ;0;F;NA; ; ; ; ;RS; ; ; ; ; ;R; ;18.34;44.78
 ;0;M; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0
 ;0;M; ; ; ;R; ; ; ; ; ; ; ; ; ;0;0
 ;0;M;NA; ; ; ; ; ; ; ; ; ; ; ; ;0;0
 ;0;M;NA; ; ;R; ; ; ; ; ; ; ; ;13;21.66;50.2
 ;0;M;NA; ;Meropenem; ; ; ; ; ; ; ; ; ; ;0;0
RS; ; ; ; ; ; ; ; ;0; ; ; ; ;R; ;43.64;82.83
RS; ; ; ; ; ; ; ; ;0; ; ; ; ;R; ;43.65;82.83
RS; ; ; ; ; ; ; ; ;0; ;NA; ; ; ; ;52.42;99.56
RS; ; ; ; ; ; ; ; ;0; ;NA; ; ; ; ;52.45;99.56
RS; ; ; ; ; ;R; ; ;0; ; ; ; ; ; ;43.63;99.75
RS; ; ; ; ; ;R; ; ;0; ; ; ; ; ; ;43.67;99.75
RS; ; ; ; ; ;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;32.38;74.02
RS; ; ; ; ; ;R; ; ;0; ;NA; ; ; ; ;43.63;99.75
RS; ; ; ; ; ;R;13; ; ; ; ; ; ; ; ;0;0
RS; ; ; ; ;Cefepime; ; ; ; ; ; ; ; ; ; ;0;0
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ;13;19.37;59.71
RS; ; ;NA; ; ;R; ; ; ; ; ; ; ; ; ;0;0
RS; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;43.63;99.75
RS; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;43.64;99.75
RS; ; ;NA; ; ;R;13; ; ; ; ; ; ; ; ;0;0
RS; ;M; ; ; ;R; ; ;0; ; ; ; ; ; ;25.24;99.82
RS;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;43.62;83.2
RS;0; ; ; ; ;R; ; ; ; ;NA; ; ; ; ;0;0
RS;0;M;NA; ; ; ; ; ; ; ; ; ; ;I; ;3.78;12.46
