Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
 ; ; ; ; ;Ampicilina/Sulbactam; ; ;RS; ;F;NA; ; ;S; ;0.0;0.02
 ; ; ; ; ;Aztreonam;R; ;RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;0.48
 ; ; ; ; ;Cefepime; ;13; ; ; ; ; ; ;I; ;0;0
 ; ; ; ; ;Cefepime; ;5;RN;0;F;PARDA;Acinetobacter lwoffii; ;S; ;0.0;2.02
 ; ; ; ; ;Cefepime;R; ; ;0; ; ; ; ; ;13;X;51.52
 ; ; ; ; ;Cefepime;R;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;60.33
 ; ; ; ; ;Cefepime;R;7;RS;0;M; ; ; ; ; ;0.05;28.52
 ; ; ; ; ;Cefotaxima;R; ;RS; ; ; ; ; ; ; ;X;64.48
 ; ; ; ; ;Cefoxitina; ; ; ; ; ; ; ; ; ; ;X;0
 ; ; ; ; ;Cefoxitina; ; ; ; ; ; ; ; ;R; ;X;81.25
 ; ; ; ; ;Cefoxitina; ; ;RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;9;0.03;0.75
 ; ; ; ; ;Cefoxitina; ;13; ;0; ; ; ; ; ; ;X;99.86
 ; ; ; ; ;Cefoxitina; ;13; ;0; ; ; ; ;R; ;X;83.82
 ; ; ; ; ;Cefoxitina;R; ; ; ;F; ; ; ; ; ;X;43.34
 ; ; ; ; ;Cefoxitina;R; ; ;0; ; ; ; ; ; ;X;99.81
 ; ; ; ; ;Cefoxitina;R;13; ;0; ; ; ; ; ; ;X;99.96
 ; ; ; ; ;Cefoxitina;R;13; ;0; ;NA; ; ; ; ;X;99.96
 ; ; ; ; ;Ceftazidima; ; ; ; ; ; ;Acinetobacter baumannii; ; ;11;0.23;6.11
 ; ; ; ; ;Ceftazidima; ;13;PR;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.17;10.66
 ; ; ; ; ;Ceftriaxona; ; ; ;0; ; ; ; ; ; ;X;98.9
 ; ; ; ; ;Ceftriaxona; ;13;RS;0;M; ; ; ; ; ;0.98;38.07
 ; ; ; ; ;Ceftriaxona; ;13;RS;0;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.67;26.04
 ; ; ; ; ;Cefuroxima; ;12;PR; ; ;NA; ; ;R; ;0.02;7.13
 ; ; ; ; ;Ciprofloxacina; ; ; ;0; ;NA; ; ; ;13;3.19;48.76
 ; ; ; ; ;Ciprofloxacina; ; ;RS;0; ; ; ; ; ; ;X;49.51
 ; ; ; ; ;Ciprofloxacina; ;11;PA;0;M;NA;Acinetobacter lwoffii; ;S; ;0.0;0.1
 ; ; ; ; ;Ciprofloxacina; ;13; ;0; ; ; ; ; ; ;X;99.65
 ; ; ; ; ;Ciprofloxacina; ;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;61.21
 ; ; ; ; ;Ciprofloxacina;R; ; ;0; ;NA; ; ; ; ;5.45;99.18
 ; ; ; ; ;Ciprofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.69
 ; ; ; ; ;Ertapenem; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;89.83
 ; ; ; ; ;Ertapenem; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;80.66
 ; ; ; ; ;Ertapenem; ; ; ; ; ;NA; ; ; ; ;X;0
 ; ; ; ; ;Ertapenem;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;92.48
 ; ; ; ; ;Ertapenem;R; ; ;0; ; ; ; ; ; ;3.22;99.94
 ; ; ; ; ;Ertapenem;R; ; ;0; ; ; ; ; ; ;X;99.94
 ; ; ; ; ;Ertapenem;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;92.46
 ; ; ; ; ;Ertapenem;R; ; ;0; ;NA; ; ; ; ;3.22;99.94
 ; ; ; ; ;Gentamicina; ;13; ; ;F;NA;Complexo Acinetobacter baumannii; ;R; ;0.02;0.8
 ; ; ; ; ;Imipenem;R;13; ;0;M; ;Acinetobacter baumannii; ; ; ;0.44;17.38
 ; ; ; ; ;Isoniazida;S;8; ;0;M;NA;Mycobacterium sp.; ; ; ;0.05;87.21
 ; ; ; ; ;Levofloxacina; ; ; ;0; ; ; ; ; ; ;4.29;98.96
 ; ; ; ; ;Levofloxacina; ;13; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;60.55
 ; ; ; ; ;Meropenem;R; ; ; ; ; ; ; ; ;1;0;0
 ; ; ; ; ;Meropenem;R; ; ;0;F; ; ; ; ; ;2.09;39.83
 ; ; ; ; ;Meropenem;R;13; ;0; ; ; ; ; ; ;2.75;99.67
 ; ; ; ; ;Meropenem;R;13; ;0; ; ; ; ; ; ;X;99.67
 ; ; ; ; ;Nitrofurantoina; ; ; ;0; ; ; ; ; ; ;X;99.93
 ; ; ; ; ;Nitrofurantoina; ; ; ;0; ;NA; ; ; ; ;X;99.93
 ; ; ; ; ;Piperacilina/Tazobactam; ; ; ;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.82;14.21
 ; ; ; ; ;Tobramicina; ;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;60.24
 ; ; ; ; ;Trimetoprim/Sulfametoxazol; ;13; ;0;M; ; ; ;R; ;X;45.11
 ; ; ; ; ;Trimetoprim/Sulfametoxazol;R; ; ;0; ; ; ; ; ;13;X;57.49
 ; ; ; ; ;Trimetoprim/Sulfametoxazol;R; ; ;0; ;NA; ; ; ;13;X;57.49
 ; ; ; ; ;Trimetoprim/Sulfametoxazol;R;13; ;0; ; ; ; ; ; ;X;99.96
 ; ; ; ; ;Trimetoprim/Sulfametoxazol;R;13; ;0; ;NA; ; ; ; ;X;99.96
 ; ; ; ; ;Trimetoprim/Sulfametoxazol;R;13;RS;0; ; ; ; ; ; ;X;95.63
 ; ; ; ;Acinetobacter baumannii; ; ; ; ; ; ;NA; ; ;R; ;19.87;72.28
 ; ; ; ;Acinetobacter baumannii; ; ; ; ;0;M; ; ; ; ;13;7.15;25.89
 ; ; ; ;Acinetobacter baumannii; ;R; ;PR; ;F; ; ;Ampicilina/Sulbactam; ; ;0.02;0.1
 ; ; ; ;Acinetobacter baumannii; ;R;13;RS;0;F;BRANCA; ;Amicacina; ; ;0.05;0.54
 ; ; ; ;Acinetobacter baumannii;Ampicilina/Sulbactam;R;12;RS;0;F;BRANCA; ; ; ; ;0.01;6.9
 ; ; ; ;Acinetobacter baumannii;Cefepime; ;1;AP;0;I; ; ; ;R; ;0;0
 ; ; ; ;Acinetobacter baumannii;Colistin; ; ;AP;0;M;NA; ; ;S;13;0.01;2.76
 ; ; ; ;Acinetobacter baumannii;Colistin; ;6;AP;0;M;NA; ; ;S; ;0.0;19.23
 ; ; ; ;Acinetobacter baumannii;Gentamicina; ; ;GO;0;F; ; ; ;S;7;0.0;0.1
 ; ; ; ;Acinetobacter baumannii;Meropenem;R;13;AC;0;M;AMARELA; ; ; ; ;0.0;0.49
 ; ; ; ;Acinetobacter baumannii;Tetraciclina; ;8;RJ; ; ; ; ; ; ; ;0.0;6.76
 ; ; ; ;Acinetobacter baumannii;Tigeciclina; ; ; ;0;F;NA; ; ; ; ;0.19;37.31
 ; ; ; ;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol;R; ;RS;0;M;BRANCA; ; ; ;12;0.03;3.45
 ; ; ; ;Complexo Acinetobacter baumannii;Tobramicina;R;12;PR;0;M;NA; ; ; ; ;0.01;68.75
 ; ; ; ;Klebsiella oxytoca; ; ;12; ;0;M; ; ; ;R; ;0.28;43.51
 ; ; ; ;Klebsiella oxytoca; ;R;13; ;0; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella oxytoca; ;R;13; ;0; ;NA; ; ; ; ;X;0
 ; ; ; ;Klebsiella oxytoca;Levofloxacina;S;3;TO;0;M;NA; ; ; ; ;0.0;50.0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ; ; ;0;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ; ;13;X;56.23
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ;R;13;X;45.63
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ; ;57.68;99.62
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ; ;X;99.62
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ;13;X;56.16
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ; ; ; ;X;99.62
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ; ; ;13;X;56.16
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ; ;R; ;X;79.38
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ;Ampicilina;R; ;X;5.85
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ;Ciprofloxacina;R; ;X;5.41
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;PR; ;F; ; ;Imipenem; ;13;0.18;0.31
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0; ; ; ; ; ; ;X;67.94
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;10;RS; ;M; ; ;Aztreonam;R; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;12;RS;0;M;NA; ;Cefepime;R; ;0.19;2.06
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ;Cefoxitina; ; ;X;5.0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ; ; ; ;X;99.88
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ; ;R; ;X;81.09
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ;NA; ; ; ; ;X;99.88
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;9;RS;0;M;NA; ;Amoxacilina/Acido Clavulanico;R; ;0.04;2.23
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ;NA; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ;F;NA; ;Ampicilina; ; ;X;3.21
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ; ;45.97;99.81
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ; ;45.99;99.81
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ; ;X;99.81
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ;13;X;57.33
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ;NA; ; ; ; ;45.96;99.81
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ;NA; ; ; ; ;45.97;99.81
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS; ;M;NA; ; ; ;13;10.39;22.56
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0; ; ; ; ; ;13;X;42.02
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0; ;NA; ; ; ; ;32.23;70.3
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0;M; ; ; ; ; ;X;38.99
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0;M;BRANCA; ;Trimetoprim/Sulfametoxazol; ;9;0.01;0.02
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0;M;NA; ; ; ; ;X;38.99
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0;M;NA; ;Cefazolina; ;13;0.44;0.95
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ;Cefepime; ; ;X;6.39
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ;NA; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0;M; ; ; ; ; ;X;54.18
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;RS; ;F;NA; ;Imipenem; ; ;0.51;1.93
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;S;11; ;0;M;BRANCA; ;Tobramicina; ; ;0.0;0.23
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ; ;13;X;55.91
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.94
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ;0; ; ; ; ;R; ;X;99.79
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;RS;0; ; ; ; ; ; ;X;70.81
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ;RS; ; ; ; ; ; ; ;X;66.95
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ;RS;0; ; ; ; ; ;13;X;39.59
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefalotina;R; ; ;0; ; ; ; ; ; ;0;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime; ;13; ;0; ; ; ; ; ; ;X;99.86
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime; ;13;PR;0;F;NA; ; ;R; ;0.2;10.64
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ;0; ;NA; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefotaxima;R;12;RS;0;M;NA; ; ; ; ;0.12;52.33
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefoxitina; ;13; ;0; ; ; ; ;R; ;X;83.14
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ceftriaxona; ; ;RS;0; ; ; ; ; ;13;1.27;44.19
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ceftriaxona; ;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ; ;0; ; ; ; ; ;13;X;55.58
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R; ; ;0; ; ; ; ; ; ;X;99.75
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.93
